,0
23943,2.4476118
23944,2.45989
23945,2.4344866
23946,2.439668
23947,2.438681
23948,2.4544144
23949,2.4096951
23950,2.4316082
23951,2.4146261
23952,2.3006227
23953,2.4376047
23954,2.3320186
23955,2.41401
23956,2.4047182
23957,2.4201226
23958,2.4209037
23959,2.403723
23960,2.4034705
23961,2.4100494
23962,2.4221594
23963,2.3737206
23964,2.2627451
23965,2.3959165
23966,2.293544
23967,2.3781192
23968,2.2894244
23969,2.4040751
23970,2.320373
23971,2.4250426
23972,2.4385123
23973,2.4294353
23974,2.4527812
23975,2.41502
23976,2.4427555
23977,2.4196556
23978,2.4555473
23979,2.420332
23980,2.3248606
23981,2.448309
23982,2.3531024
23983,2.4328876
23984,2.3491166
23985,2.4619725
23986,2.377462
23987,2.4468355
23988,2.4653902
23989,2.4428306
23990,2.471258
23991,2.4389324
23992,2.4614651
23993,2.4351273
23994,2.470284
23995,2.455022
23996,2.4796968
23997,2.463085
23998,2.3591197
23999,2.491267
24000,2.4392154
24001,2.4769225
24002,2.4324722
24003,2.4819753
24004,2.4317622
24005,2.4790518
24006,2.427724
24007,2.4878292
24008,2.5056012
24009,2.5307949
24010,2.520168
24011,2.546158
24012,2.4307983
24013,2.462799
24014,2.427722
24015,2.4724789
24016,2.4226785
24017,2.4670634
24018,2.4203072
24019,2.4785285
24020,2.4770498
24021,2.38249
24022,2.5064619
24023,2.4137387
24024,2.4926
24025,2.407299
24026,2.523201
24027,2.435025
24028,2.4244466
24029,2.4823568
24030,2.4218266
24031,2.492165
24032,2.4193926
24033,2.489663
24034,2.41893
24035,2.4992485
24036,2.5358155
24037,2.4448886
24038,2.560329
24039,2.4742527
24040,2.5534933
24041,2.4635673
24042,2.5745132
24043,2.4921331
24044,2.3933876
24045,2.4059923
24046,2.399827
24047,2.427697
24048,2.3835814
24049,2.414589
24050,2.3901982
24051,2.4378872
24052,2.3904023
24053,2.317174
24054,2.4184363
24055,2.3475103
24056,2.4060607
24057,2.3446846
24058,2.435313
24059,2.3659832
24060,2.404944
24061,2.4502134
24062,2.4097078
24063,2.463461
24064,2.3963745
24065,2.4590902
24066,2.4050941
24067,2.4731946
24068,2.447765
24069,2.374059
24070,2.4779284
24071,2.3975053
24072,2.4655979
24073,2.3890643
24074,2.495977
24075,2.414786
24076,2.3743782
24077,2.425516
24078,2.3840883
24079,2.4491134
24080,2.371046
24081,2.4367492
24082,2.3837564
24083,2.4603417
24084,2.423441
24085,2.3587832
24086,2.453082
24087,2.3828971
24088,2.4402437
24089,2.3769538
24090,2.4700835
24091,2.4016185
24092,2.3941524
24093,2.4680355
24094,2.4051125
24095,2.4828434
24096,2.3971055
24097,2.476701
24098,2.4098456
24099,2.4901702
24100,2.483234
24101,2.4078372
24102,2.513504
24103,2.434092
24104,2.5004585
24105,2.4270062
24106,2.529936
24107,2.4551716
24108,1.9561002
24109,1.992447
24110,1.9778577
24111,2.017929
24112,2.0041063
24113,2.0458472
24114,2.0607002
24115,2.1089647
24116,2.0921688
24117,2.1415691
24118,2.4160125
24119,2.4762044
24120,2.4175587
24121,2.4881225
24122,2.4153652
24123,2.486353
24124,2.4171166
24125,2.4970145
24126,2.5090227
24127,2.4237742
24128,2.541347
24129,2.452844
24130,2.5265634
24131,2.4433339
24132,2.556531
24133,2.473589
24134,2.4183154
24135,2.4981043
24136,2.4188187
24137,2.507391
24138,2.4192
24139,2.5069094
24140,2.4209554
24141,2.5164459
24142,2.5706174
24143,2.4829862
24144,2.5883415
24145,2.5120826
24146,2.5854492
24147,2.5039146
24148,2.6003332
24149,2.5332093
24150,2.4161274
24151,2.49461
24152,2.4192154
24153,2.5053332
24154,2.4215937
24155,2.5027173
24156,2.4269707
24157,2.5136287
24158,2.5429544
24159,2.4633226
24160,2.5711412
24161,2.4941225
24162,2.5581648
24163,2.484633
24164,2.5858052
24165,2.5157557
24166,2.4228868
24167,2.5156143
24168,2.4262097
24169,2.5255215
24170,2.4312632
24171,2.5242052
24172,2.4348133
24173,2.5343542
24174,2.5965102
24175,2.52505
24176,2.6099362
24177,2.5528924
24178,2.6056354
24179,2.5463574
24180,2.61953
24181,2.57059
24182,2.1581123
24183,2.2065604
24184,2.1902235
24185,2.2382784
24186,2.287411
24187,2.3342962
24188,2.467863
24189,2.45334
24190,2.4574542
24191,2.4427922
24192,2.4334438
24193,2.4084916
24194,2.4233928
24195,2.3990393
24196,2.5740778
24197,2.7117565
24198,2.5461414
24199,2.6853344
24200,2.5547166
24201,2.6945484
24202,2.527187
24203,2.667343
24204,2.6691887
24205,2.557346
24206,2.6491394
24207,2.5385122
24208,2.6540465
24209,2.5443258
24210,2.6342123
24211,2.526669
24212,2.517594
24213,2.648169
24214,2.4887688
24215,2.610218
24216,2.498933
24217,2.6314857
24218,2.4697747
24219,2.5934544
24220,2.6284423
24221,2.520149
24222,2.6067505
24223,2.50269
24224,2.6138742
24225,2.5092921
24226,2.592319
24227,2.493324
24228,2.535564
24229,2.6760983
24230,2.5080538
24231,2.648216
24232,2.5159335
24233,2.6567311
24234,2.4893074
24235,2.6288226
24236,2.6389823
24237,2.5310783
24238,2.619248
24239,2.5144112
24240,2.623865
24241,2.5179725
24242,2.6043568
24243,2.501746
24244,2.4796824
24245,2.6143785
24246,2.4505475
24247,2.575995
24248,2.464555
24249,2.596386
24250,2.4390407
24251,2.5573428
24252,2.5991228
24253,2.4983945
24254,2.5775626
24255,2.483525
24256,2.5842705
24257,2.4873204
24258,2.5626476
24259,2.4731076
24260,2.3848166
24261,2.3616817
24262,2.3755577
24263,2.352862
24264,2.338635
24265,2.3148835
24266,2.3301096
24267,2.3062246
24268,2.456657
24269,2.5713372
24270,2.4208665
24271,2.5330124
24272,2.4397144
24273,2.5547354
24274,2.4039738
24275,2.5161026
24276,2.58402
24277,2.4855947
24278,2.5501528
24279,2.469292
24280,2.5689943
24281,2.476829
24282,2.5368981
24283,2.4606984
24284,2.3852975
24285,2.494709
24286,2.349967
24287,2.452303
24288,2.3719172
24289,2.4758825
24290,2.340664
24291,2.4347966
24292,2.5156612
24293,2.4535875
24294,2.4775956
24295,2.4380348
24296,2.5019784
24297,2.445393
24298,2.4646897
24299,2.4297755
24300,2.4247432
24301,2.5368164
24302,2.3946729
24303,2.4964767
24304,2.4134338
24305,2.5169675
24306,2.3861737
24307,2.4768996
24308,2.5533378
24309,2.467446
24310,2.5234156
24311,2.4514818
24312,2.5374472
24313,2.4579644
24314,2.507831
24315,2.4424427
24316,2.362856
24317,2.4565063
24318,2.3327255
24319,2.4171019
24320,2.354891
24321,2.4377313
24322,2.3243458
24323,2.399259
24324,2.4879255
24325,2.4364922
24326,2.4522457
24327,2.4209888
24328,2.4741983
24329,2.4274728
24330,2.4404464
24331,2.4120739
24332,2.5019782
24333,2.6364398
24334,2.4776611
24335,2.6086693
24336,2.4907646
24337,2.6153889
24338,2.466264
24339,2.5874553
24340,2.6086795
24341,2.504661
24342,2.5892546
24343,2.48908
24344,2.593464
24345,2.491479
24346,2.5741322
24347,2.4770627
24348,2.4531183
24349,2.5773163
24350,2.428048
24351,2.537657
24352,2.441745
24353,2.5560436
24354,2.4172678
24355,2.5186243
24356,2.5690396
24357,2.475974
24358,2.5478704
24359,2.462837
24360,2.5540724
24361,2.464951
24362,2.5328186
24363,2.4524345
24364,2.591917
24365,2.454753
24366,2.56522
24367,2.5678027
24368,2.5426953
24369,2.5784006
24370,2.478137
24371,2.558967
24372,2.465155
24373,2.5631423
24374,2.4653149
24375,2.5437908
24376,2.453157
24377,2.430493
24378,2.5344343
24379,2.4062698
24380,2.4996972
24381,2.5127964
24382,2.480516
24383,2.539024
24384,2.4534283
24385,2.5175996
24386,2.4418612
24387,2.523739
24388,2.4414558
24389,2.5015137
24390,2.4305143
24391,2.4024436
24392,2.4976337
24393,2.3770924
24394,2.4578009
24395,2.391635
24396,2.4788513
24397,2.3665712
24398,2.4394517
24399,2.5214736
24400,2.448884
24401,2.491877
24402,2.4339037
24403,2.505658
24404,2.4393046
24405,2.4757073
24406,2.4252777
24407,2.3476143
24408,2.4194605
24409,2.3168378
24410,2.381548
24411,2.3410974
24412,2.4014723
24413,2.3103595
24414,2.3652182
24415,2.46099
24416,2.4188557
24417,2.4290264
24418,2.4034622
24419,2.4465241
24420,2.4098911
24421,2.4178946
24422,2.394826
24423,2.381196
24424,2.4600565
24425,2.3561745
24426,2.421114
24427,2.4414248
24428,2.4042795
24429,2.489114
24430,2.4296544
24431,2.4599128
24432,2.416459
24433,2.472702
24434,2.4192681
24435,2.444872
24436,2.4069667
24437,2.3849564
24438,2.3488662
24439,2.3690243
24440,2.33318
24441,2.4325178
24442,2.4014082
24443,2.4065893
24444,2.3862762
24445,2.419203
24446,2.392623
24447,2.392912
24448,2.3774445
24449,2.4534616
24450,2.4740276
24451,2.4387157
24452,2.4475584
24453,2.473794
24454,2.4341574
24455,2.4591784
24456,2.4248338
24457,2.4113183
24458,2.4212544
24459,2.4449875
24460,2.4085693
24461,2.4437623
24462,2.473754
24463,2.4306695
24464,2.459208
24465,2.4402206
24466,2.4736474
24467,2.4278195
24468,2.4591982
24469,2.4179063
24470,2.445224
24471,2.4055443
24472,2.4308302
24473,2.415093
24474,2.4453545
24475,2.4029431
24476,2.4311326
24477,2.3979352
24478,2.38535
24479,2.3957074
24480,2.3836434
24481,2.3735442
24482,2.361563
24483,2.3723257
24484,2.3606915
24485,2.3938086
24486,2.4155655
24487,2.382166
24488,2.400883
24489,2.3915687
24490,2.4162767
24491,2.38077
24492,2.4014053
24493,2.37077
24494,2.3594112
24495,2.3695211
24496,2.3869574
24497,2.358244
24498,2.3729079
24499,2.4370997
24500,2.4734282
24501,2.4254956
24502,2.4592195
24503,2.4349396
24504,2.4719892
24505,2.423717
24506,2.4592128
24507,2.505783
24508,2.413045
24509,2.4453473
24510,2.401064
24511,2.431233
24512,2.411666
24513,2.4456093
24514,2.400001
24515,2.4317355
24516,2.4321134
24517,2.4705975
24518,2.4220896
24519,2.4584937
24520,2.4282787
24521,2.4698656
24522,2.4194171
24523,2.4602714
24524,2.512183
24525,2.515381
24526,2.5225935
24527,2.5283995
24528,2.410526
24529,2.4459646
24530,2.3994062
24531,2.4323943
24532,2.4099236
24533,2.4513714
24534,2.398846
24535,2.4422688
24536,2.519176
24537,2.5320296
24538,2.5309691
24539,2.389931
24540,2.417031
24541,2.3798327
24542,2.4023538
24543,2.3888521
24544,2.4179912
24545,2.3786445
24546,2.4037745
24547,2.36879
24548,2.3878198
24549,2.3572955
24550,2.3733187
24551,2.368125
24552,2.3901935
24553,2.3566136
24554,2.3773367
24555,2.388397
24556,2.4214354
24557,2.3776298
24558,2.4107146
24559,2.3877335
24560,2.432415
24561,2.377075
24562,2.421483
24563,2.3670466
24564,2.399377
24565,2.3562722
24566,2.3881488
24567,2.3675683
24568,2.4099886
24569,2.358097
24570,2.3985147
24571,2.2879527
24572,2.2593417
24573,2.2813168
24574,2.2561824
24575,2.2332628
24576,2.2076614
24577,2.2300096
24578,2.205526
24579,2.2727764
24580,2.2509124
24581,2.227993
24582,2.2037363
24583,2.3162527
24584,2.4068775
24585,2.2826035
24586,2.3595862
24587,2.3076546
24588,2.3893352
24589,2.274601
24590,2.3434868
24591,2.439546
24592,2.421944
24593,2.3996038
24594,2.3984635
24595,2.4283376
24596,2.413855
24597,2.3890824
24598,2.3910363
24599,2.2483222
24600,2.3158438
24601,2.214951
24602,2.2748823
24603,2.240874
24604,2.3019216
24605,2.2083225
24606,2.2607262
24607,2.3597355
24608,2.3690424
24609,2.3219619
24610,2.3398292
24611,2.35014
24612,2.363097
24613,2.3118944
24614,2.334003
24615,2.299693
24616,2.3720157
24617,2.267463
24618,2.3291996
24619,2.292909
24620,2.3562393
24621,2.2610128
24622,2.314316
24623,2.4173827
24624,2.4050171
24625,2.3789487
24626,2.382195
24627,2.4065862
24628,2.396348
24629,2.3694253
24630,2.372939
24631,2.23486
24632,2.2875004
24633,2.202884
24634,2.2465258
24635,2.229252
24636,2.2723308
24637,2.1979809
24638,2.2323322
24639,2.3403807
24640,2.3570561
24641,2.3015316
24642,2.3274336
24643,2.3302467
24644,2.3489146
24645,2.2919197
24646,2.3212228
24647,2.1822581
24648,2.1588237
24649,2.1813142
24650,2.1588912
24651,2.1365578
24652,2.119883
24653,2.138202
24654,2.1222901
24655,2.1813478
24656,2.1596892
24657,2.1817129
24658,2.1620193
24659,2.1406024
24660,2.125097
24661,2.144345
24662,2.130069
24663,2.182181
24664,2.2351282
24665,2.1519725
24666,2.1966228
24667,2.1776252
24668,2.2218173
24669,2.1479194
24670,2.1840496
24671,2.2857115
24672,2.3098674
24673,2.249814
24674,2.2779763
24675,2.2762935
24676,2.3035047
24677,2.2402902
24678,2.271888
24679,2.125773
24680,2.1588254
24681,2.1003628
24682,2.1249144
24683,2.1209903
24684,2.1470497
24685,2.096299
24686,2.115079
24687,2.215027
24688,2.2456138
24689,2.179747
24690,2.2100503
24691,2.2051842
24692,2.2388725
24693,2.1694908
24694,2.2040892
24695,2.173713
24696,2.2084184
24697,2.1445446
24698,2.1712947
24699,2.1700566
24700,2.1955113
24701,2.1425042
24702,2.159621
24703,2.2664635
24704,2.2969239
24705,2.2304392
24706,2.2650876
24707,2.2567563
24708,2.290288
24709,2.2201288
24710,2.2586591
24711,2.1181455
24712,2.1360352
24713,2.0936346
24714,2.1056974
24715,2.1173887
24716,2.1263933
24717,2.0923376
24718,2.095695
24719,2.1946015
24720,2.2321975
24721,2.1589985
24722,2.198069
24723,2.1837652
24724,2.2252011
24725,2.147789
24726,2.1921408
24727,2.2861166
24728,2.3411283
24729,2.255009
24730,2.2990522
24731,2.2792428
24732,2.3261135
24733,2.2846174
24734,2.3962755
24735,2.387437
24736,2.3592393
24737,2.3636248
24738,2.3851519
24739,2.3781962
24740,2.3485887
24741,2.3542838
24742,2.22402
24743,2.2577217
24744,2.1940112
24745,2.219057
24746,2.2437994
24747,2.2065833
24748,2.3198867
24749,2.340302
24750,2.2826297
24751,2.3144388
24752,2.3099601
24753,2.3310304
24754,2.272356
24755,2.3053064
24756,2.3101785
24757,2.2704117
24758,2.2950351
24759,2.2569447
24760,2.3732576
24761,2.3687365
24762,2.3376946
24763,2.344723
24764,2.3597665
24765,2.3590627
24766,2.3250902
24767,2.3357337
24768,2.2306476
24769,2.1945188
24770,2.218106
24771,2.1830413
24772,2.2986627
24773,2.321487
24774,2.2612932
24775,2.29606
24776,2.2873876
24777,2.3120978
24778,2.250586
24779,2.2880225
24780,2.136897
24781,2.167653
24782,2.1833315
24783,2.1414804
24784,2.1482794
24785,2.1666179
24786,2.171769
24787,2.141129
24788,2.137321
24789,2.2462833
24790,2.284042
24791,2.209447
24792,2.2523346
24793,2.235355
24794,2.2777448
24795,2.1987371
24796,2.2462854
24797,2.116828
24798,2.1162026
24799,2.0920544
24800,2.0856814
24801,2.1167533
24802,2.1074255
24803,2.0933828
24804,2.0816658
24805,2.1722975
24806,2.2187905
24807,2.1381328
24808,2.1862755
24809,2.1613305
24810,2.2130497
24811,2.1291606
24812,2.1807146
24813,2.1607122
24814,2.130281
24815,2.1538723
24816,2.1278799
24817,2.2247837
24818,2.270618
24819,2.1881752
24820,2.2408133
24821,2.2144892
24822,2.263712
24823,2.1791296
24824,2.2361922
24825,2.1173942
24826,2.1038785
24827,2.0963187
24828,2.0780764
24829,2.1020257
24830,2.0998368
24831,2.0759017
24832,2.1526167
24833,2.2087111
24834,2.1203141
24835,2.1767225
24836,2.1444943
24837,2.2053497
24838,2.1115944
24839,2.173429
24840,2.3496199
24841,2.3376067
24842,2.3446207
24843,2.3487914
24844,2.3355892
24845,2.3236234
24846,2.3289566
24847,2.3092031
24848,2.3094304
24849,2.3220947
24850,2.3277624
24851,2.307228
24852,2.308748
24853,2.3475103
24854,2.3339612
24855,2.3466372
24856,2.3592541
24857,2.3329747
24858,2.3443792
24859,2.3201568
24860,2.3275533
24861,2.3055902
24862,2.3089163
24863,2.3186824
24864,2.327519
24865,2.3045971
24866,2.3107817
24867,2.2921233
24868,2.2910166
24869,2.2660408
24870,2.273187
24871,2.2905393
24872,2.2898116
24873,2.2670653
24874,2.272644
24875,2.3226585
24876,2.295267
24877,2.312475
24878,2.2384088
24879,2.255944
24880,2.21106
24881,2.2307632
24882,2.2394254
24883,2.2557395
24884,2.2114842
24885,2.2331688
24886,2.2668917
24887,2.2375624
24888,2.2825618
24889,2.25374
24890,2.2884219
24891,2.2898145
24892,2.2666762
24893,2.2729282
24894,2.2869883
24895,2.2932084
24896,2.2648268
24897,2.2767558
24898,2.3270075
24899,2.2400293
24900,2.25698
24901,2.2119853
24902,2.2351518
24903,2.2406948
24904,2.2603009
24905,2.2124617
24906,2.2379088
24907,2.3014917
24908,2.2724955
24909,2.3129253
24910,2.2877884
24911,2.3454714
24912,2.3594832
24913,2.3321016
24914,2.3460975
24915,2.3446665
24916,2.3655605
24917,2.3315158
24918,2.353262
24919,2.317995
24920,2.330836
24921,2.3035688
24922,2.315864
24923,2.318614
24924,2.3394358
24925,2.3053627
24926,2.325222
24927,2.345448
24928,2.3768692
24929,2.33319
24930,2.3641236
24931,2.3472261
24932,2.386976
24933,2.3348575
24934,2.3738935
24935,2.3205857
24936,2.3495
24937,2.3074832
24938,2.334332
24939,2.3221896
24940,2.3586457
24941,2.3093984
24942,2.343589
24943,2.2862103
24944,2.2994087
24945,2.2646434
24946,2.2839546
24947,2.2865624
24948,2.309043
24949,2.2648258
24950,2.292594
24951,2.240504
24952,2.2667885
24953,2.2142031
24954,2.2437081
24955,2.2400923
24956,2.2745237
24957,2.2152395
24958,2.2502887
24959,2.323812
24960,2.2988086
24961,2.3353486
24962,2.3103306
24963,2.287477
24964,2.318269
24965,2.264624
24966,2.301019
24967,2.2893498
24968,2.3284311
24969,2.2658064
24970,2.3100812
24971,2.2401612
24972,2.2827437
24973,2.214348
24974,2.256994
24975,2.241557
24976,2.2919545
24977,2.2148597
24978,2.2664437
24979,2.3224983
24980,2.5434115
24981,2.5181592
24982,2.5190306
24983,2.4936101
24984,2.5462794
24985,2.4530048
24986,2.5282812
24987,2.441133
24988,2.5280118
24989,2.4405873
24990,2.5124142
24991,2.4289784
24992,2.490641
24993,2.4589005
24994,2.467287
24995,2.4377894
24996,2.5081053
24997,2.4297638
24998,2.485027
24999,2.418868
25000,2.4925337
25001,2.4180574
25002,2.4677205
25003,2.407423
25004,2.4947016
25005,2.4689546
25006,2.4450543
25007,2.5079622
25008,2.428605
25009,2.493926
25010,2.4174638
25011,2.4864414
25012,2.4198008
25013,2.4729254
25014,2.4113665
25015,2.442745
25016,2.418848
25017,2.420912
25018,2.3976834
25019,2.4737825
25020,2.4066036
25021,2.4485612
25022,2.397253
25023,2.454895
25024,2.4019752
25025,2.4298291
25026,2.3942332
25027,2.4239554
25028,2.388779
25029,2.4087763
25030,2.3732202
25031,2.4571512
25032,2.4080377
25033,2.4299867
25034,2.3968117
25035,2.4397864
25036,2.3974314
25037,2.4136112
25038,2.3865535
25039,2.3533227
25040,2.3176906
25041,2.3380277
25042,2.3024669
25043,2.4042027
25044,2.3834445
25045,2.3763576
25046,2.3687572
25047,2.3877578
25048,2.3736777
25049,2.3600028
25050,2.3614905
25051,2.3906064
25052,2.3572125
25053,2.3714252
25054,2.3435962
25055,2.422241
25056,2.3887548
25057,2.3967524
25058,2.3804832
25059,2.4041815
25060,2.3873463
25061,2.379202
25062,2.3799841
25063,2.3234816
25064,2.289925
25065,2.3146572
25066,2.2841713
25067,2.3708124
25068,2.370282
25069,2.343987
25070,2.3585055
25071,2.354147
25072,2.370356
25073,2.3281794
25074,2.3592796
25075,2.4652557
25076,2.413869
25077,2.4518383
25078,2.4072142
25079,2.444024
25080,2.407913
25081,2.430559
25082,2.4056816
25083,2.4360747
25084,2.4003549
25085,2.4117887
25086,2.3946958
25087,2.4163432
25088,2.399724
25089,2.3943417
25090,2.3945978
25091,2.422742
25092,2.404819
25093,2.4103446
25094,2.4036403
25095,2.4038825
25096,2.4025981
25097,2.3963003
25098,2.4000146
25099,2.3760595
25100,2.3953416
25101,2.4022436
25102,2.357539
25103,2.3977237
25104,2.3865943
25105,2.388353
25106,2.362461
25107,2.3809373
25108,2.3697653
25109,2.3892713
25110,2.3460112
25111,2.3820133
25112,2.3089647
25113,2.2789586
25114,2.3380024
25115,2.371564
25116,2.3130147
25117,2.360273
25118,2.3223667
25119,2.37287
25120,2.2980509
25121,2.3601484
25122,2.3537579
25123,2.3900151
25124,2.3318195
25125,2.383261
25126,2.3403928
25127,2.391751
25128,2.3214571
25129,2.384532
25130,2.310619
25131,2.374352
25132,2.2876155
25133,2.3603227
25134,2.3007119
25135,2.3762019
25136,2.2787695
25137,2.3610096
25138,2.42414
25139,2.4780328
25140,2.41607
25141,2.4701953
25142,2.4196305
25143,2.4871469
25144,2.4133687
25145,2.4790146
25146,2.5386019
25147,2.5457206
25148,2.5561755
25149,2.5598905
25150,2.4080172
25151,2.4614196
25152,2.399187
25153,2.453185
25154,2.4080741
25155,2.4714334
25156,2.4009776
25157,2.4644077
25158,2.5458808
25159,2.544374
25160,2.5600872
25161,2.5592723
25162,2.4178634
25163,2.4976106
25164,2.4131317
25165,2.491407
25166,2.4192502
25167,2.5090437
25168,2.4154487
25169,2.5060682
25170,2.573478
25171,2.5758004
25172,2.5871766
25173,2.5194497
25174,2.592413
25175,2.409081
25176,2.4848425
25177,2.403158
25178,2.478473
25179,2.4111326
25180,2.49953
25181,2.406411
25182,2.493119
25183,2.5766346
25184,2.5767393
25185,2.5941992
25186,2.594493
25187,2.3895
25188,2.44453
25189,2.379065
25190,2.4333882
25191,2.39199
25192,2.4571662
25193,2.3831508
25194,2.4477503
25195,2.5420382
25196,2.5574846
25197,2.5492163
25198,2.369501
25199,2.4218376
25200,2.3605406
25201,2.4105191
25202,2.3742018
25203,2.436941
25204,2.365487
25205,2.4258485
25206,2.396793
25207,2.4716995
25208,2.3886971
25209,2.4643579
25210,2.401355
25211,2.485901
25212,2.3951344
25213,2.478076
25214,2.5753155
25215,2.567203
25216,2.5903823
25217,2.5838237
25218,2.3798046
25219,2.4538589
25220,2.371051
25221,2.4420424
25222,2.3867524
25223,2.468849
25224,2.3776789
25225,2.458125
25226,2.5538216
25227,2.5698583
25228,2.5560145
25229,2.4208417
25230,2.5165088
25231,2.4190392
25232,2.51992
25233,2.4231114
25234,2.5253766
25235,2.4245458
25236,2.5311785
25237,2.599205
25238,2.5377753
25239,2.608792
25240,2.5607436
25241,2.6111414
25242,2.556584
25243,2.6201448
25244,2.5801983
25245,2.4153466
25246,2.514415
25247,2.4108648
25248,2.5081453
25249,2.4220262
25250,2.5284834
25251,2.4179966
25252,2.5217738
25253,2.6098492
25254,2.576721
25255,2.6077929
25256,2.6228566
25257,2.5981636
25258,2.6198306
25259,2.6095386
25260,2.429135
25261,2.5343375
25262,2.4324236
25263,2.5417838
25264,2.4384437
25265,2.5437293
25266,2.441347
25267,2.5517898
25268,2.6220598
25269,2.576888
25270,2.6290069
25271,2.5981429
25272,2.629324
25273,2.5927706
25274,2.6371732
25275,2.6137617
25276,2.4323258
25277,2.5423298
25278,2.4276597
25279,2.5340493
25280,2.442356
25281,2.5518544
25282,2.4392345
25283,2.546911
25284,2.6346345
25285,2.6183982
25286,2.6312592
25287,2.6288059
25288,2.6416705
25289,2.6321077
25290,2.6422637
25291,2.6473746
25292,2.4062216
25293,2.5000265
25294,2.4005299
25295,2.4909575
25296,2.413082
25297,2.5131645
25298,2.4079628
25299,2.5043507
25300,2.6038795
25301,2.5980887
25302,2.6149929
25303,2.6127355
25304,2.609146
25305,2.393349
25306,2.4816928
25307,2.3850574
25308,2.472399
25309,2.401774
25310,2.4949744
25311,2.3942506
25312,2.4853814
25313,2.585378
25314,2.5712683
25315,2.5997796
25316,2.5865808
25317,2.422684
25318,2.5251646
25319,2.4176016
25320,2.516231
25321,2.4340403
25322,2.5379362
25323,2.428766
25324,2.5287833
25325,2.6264184
25326,2.6290627
25327,2.620489
25328,2.6269872
25329,2.6371179
25330,2.6454055
25331,2.6309211
25332,2.6429691
25333,2.4117844
25334,2.5074358
25335,2.4048784
25336,2.4981172
25337,2.4232037
25338,2.5196147
25339,2.4163303
25340,2.5102005
25341,2.6138487
25342,2.625102
25343,2.6003883
25344,2.6245258
25345,2.640198
25346,2.613667
25347,2.6375487
25348,2.280071
25349,2.2428997
25350,2.2656953
25351,2.2326992
25352,2.345659
25353,2.3500478
25354,2.3120232
25355,2.3275564
25356,2.3303332
25357,2.34376
25358,2.2989154
25359,2.3202965
25360,2.207413
25361,2.1779861
25362,2.2029347
25363,2.1749601
25364,2.2769566
25365,2.3050163
25366,2.2407615
25367,2.2815528
25368,2.2667034
25369,2.297921
25370,2.2314954
25371,2.2751765
25372,2.2586784
25373,2.2277803
25374,2.253666
25375,2.2234285
25376,2.314927
25377,2.3383927
25378,2.2866342
25379,2.31415
25380,2.300743
25381,2.337328
25382,2.2738724
25383,2.3126132
25384,2.1992776
25385,2.1724823
25386,2.1965775
25387,2.170927
25388,2.2561884
25389,2.29217
25390,2.2238052
25391,2.2699716
25392,2.2467906
25393,2.2874913
25394,2.2173345
25395,2.264217
25396,2.1507497
25397,2.1264355
25398,2.1489615
25399,2.126126
25400,2.2051325
25401,2.2574978
25402,2.1716254
25403,2.2314959
25404,2.1977441
25405,2.2510831
25406,2.1651561
25407,2.2264986
25408,2.101383
25409,2.076077
25410,2.1018293
25411,2.0765722
25412,2.1371446
25413,2.2013912
25414,2.1046085
25415,2.1699975
25416,2.1313138
25417,2.1967604
25418,2.0982807
25419,2.164447
25420,2.1485703
25421,2.1267214
25422,2.1487288
25423,2.191537
25424,2.2458537
25425,2.159093
25426,2.2207067
25427,2.1866155
25428,2.2395792
25429,2.1551836
25430,2.214557
25431,2.1030557
25432,2.0779555
25433,2.1265035
25434,2.1926486
25435,2.09339
25436,2.1596327
25437,2.1231802
25438,2.1887546
25439,2.0901754
25440,2.1557922
25441,2.2492058
25442,2.2203531
25443,2.2869518
25444,2.336412
25445,2.261558
25446,2.31078
25447,2.2746704
25448,2.334941
25449,2.2536438
25450,2.3093545
25451,2.239838
25452,2.284562
25453,2.2120323
25454,2.2582707
25455,2.2323704
25456,2.283369
25457,2.206985
25458,2.2563117
25459,2.2667372
25460,2.334743
25461,2.2466981
25462,2.3084385
25463,2.2584968
25464,2.3344014
25465,2.2392325
25466,2.3084745
25467,2.22481
25468,2.2818587
25469,2.2023318
25470,2.2541885
25471,2.2180884
25472,2.2810788
25473,2.1973224
25474,2.252491
25475,2.1821527
25476,2.2341068
25477,2.1511884
25478,2.2089021
25479,2.1778347
25480,2.2285576
25481,2.147396
25482,2.2035491
25483,2.1200948
25484,2.1834347
25485,2.088306
25486,2.153213
25487,2.1186924
25488,2.17829
25489,2.0880938
25490,2.1510026
25491,2.1730092
25492,2.2255945
25493,2.143782
25494,2.1987686
25495,2.1687636
25496,2.2231257
25497,2.1448822
25498,2.1938396
25499,2.1182404
25500,2.1736853
25501,2.0947487
25502,2.1471605
25503,2.1231513
25504,2.1698208
25505,2.0995162
25506,2.1433551
25507,2.3505192
25508,2.3991213
25509,2.337863
25510,2.3852584
25511,2.3557224
25512,2.4137306
25513,2.3430443
25514,2.3993063
25515,2.3254173
25516,2.37008
25517,2.312751
25518,2.3547423
25519,2.330832
25520,2.383365
25521,2.318421
25522,2.3677564
25523,2.3621335
25524,2.429722
25525,2.3502998
25526,2.4143324
25527,2.3682477
25528,2.4451654
25529,2.357598
25530,2.429403
25531,2.5415213
25532,2.5251074
25533,2.337719
25534,2.3982513
25535,2.324407
25536,2.3823946
25537,2.3452525
25538,2.4130654
25539,2.330925
25540,2.3964744
25541,2.291864
25542,2.3394494
25543,2.2683012
